"GridNo","Yutm","Xutm","elev_ft_NG","StgJan05","Area","Distr_Pixel"
2271,2927800,557000,14.602,16.17785835,160000,104
2272,2927800,557400,14.616,16.16002464,160000,104
2273,2927800,557800,14.756,16.14937592,160000,105
2274,2927800,558200,14.854,16.14175034,160000,105
2275,2927800,558600,14.915,16.13692856,160000,105
2276,2927800,559000,15.013,16.13446999,160000,105
2277,2927800,559400,15.138,16.13503838,160000,105
2278,2927800,559800,15.049,16.13756943,160000,106
2279,2927800,560200,15.001,16.1417923,160000,106
2280,2927800,560600,14.985,16.14904785,160000,106
2281,2927800,561000,15.004,16.15634155,160000,106
2282,2927800,561400,15.001,16.16668892,160000,106
2283,2927800,561800,14.94,16.17941666,160000,107
2284,2927800,562200,14.92,16.19676971,160000,107
2285,2927800,562600,14.927,16.21049881,160000,107
2286,2927800,563000,14.907,16.22316551,160000,107
2287,2927800,563400,15.035,16.2365818,160000,107
2288,2927800,563800,15.132,16.24493599,160000,108
2289,2927800,564200,15.147,16.25101471,160000,108
2290,2927800,564600,15.307,16.254879,160000,108
2291,2927800,565000,15.262,16.25692368,160000,108
2292,2927800,565400,15.376,16.25675392,160000,109
2293,2927800,565800,15.463,16.25543594,160000,109
2294,2927800,566200,15.435,16.25343323,160000,109
2295,2927800,566600,15.426,16.25060654,160000,109
2296,2927800,567000,15.396,16.24815941,160000,109
2297,2927800,567400,15.552,16.24549484,160000,110
2298,2927800,567800,15.79,16.24258041,160000,110
2299,2927800,568200,15.945,16.23853111,160000,110
2300,2927800,568600,15.723,16.23492432,160000,110
2301,2927800,569000,15.608,16.23096275,160000,110
2302,2927800,569400,15.405,16.22663689,160000,111
2303,2927800,569800,15.197,16.22073555,160000,111
2304,2927800,570200,15.238,16.21566391,160000,111
2305,2927800,570600,15.203,16.21035576,160000,111
2306,2927800,571000,15.097,16.204916,160000,111
2307,2927800,571400,15.108,16.19815063,160000,112
2308,2927800,571800,15.088,16.19296837,160000,112
2309,2927800,572200,14.945,16.18815994,160000,112
2310,2927800,572600,15.102,16.18371964,160000,112
2311,2927800,573000,15.184,16.17879868,160000,112
2312,2927800,573400,15.296,16.17549896,160000,113
2313,2927800,573800,15.253,16.17287254,160000,113
2314,2927800,574200,15.269,16.17100906,160000,113
2315,2927800,574600,15.088,16.16987038,160000,113
2316,2927800,575000,15.024,16.16998863,160000,114
2317,2927800,575400,14.914,16.17106056,160000,114
2318,2927800,575800,14.98,16.17310333,160000,114
2319,2927800,576200,14.955,16.17699432,160000,114
2320,2927800,576600,14.971,16.1811161,160000,114
2321,2927800,577000,14.882,16.18604469,160000,115
2322,2927800,577400,14.806,16.19166565,160000,115
2323,2927400,555800,14.206,16.22013855,160000,116
2324,2927400,556200,14.332,16.19647789,160000,117
2325,2927400,556600,14.493,16.17620659,160000,117
2326,2927400,557000,14.516,16.15939522,160000,117
2327,2927400,557400,14.499,16.14315414,160000,117
2328,2927400,557800,14.868,16.13380623,160000,118
2329,2927400,558200,14.801,16.12748146,160000,118
2330,2927400,558600,14.94,16.12393951,160000,118
2331,2927400,559000,15.004,16.12303352,160000,118
2332,2927400,559400,14.963,16.12479019,160000,118
2333,2927400,559800,15.004,16.1284523,160000,119
2334,2927400,560200,15.022,16.1337471,160000,119
2335,2927400,560600,14.921,16.14224625,160000,119
2336,2927400,561000,14.918,16.15047073,160000,119
2337,2927400,561400,14.897,16.16172981,160000,119
2338,2927400,561800,14.995,16.17529678,160000,120
2339,2927400,562200,14.849,16.19351578,160000,120
2340,2927400,562600,14.888,16.20776939,160000,120
2341,2927400,563000,14.904,16.22081184,160000,120
2342,2927400,563400,15.035,16.23451805,160000,120
2343,2927400,563800,15.087,16.24299812,160000,121
2344,2927400,564200,15.167,16.24914932,160000,121
2345,2927400,564600,15.226,16.25306129,160000,121
2346,2927400,565000,15.27,16.2551899,160000,121
2347,2927400,565400,15.317,16.25513458,160000,122
2348,2927400,565800,15.483,16.2539978,160000,122
2349,2927400,566200,15.451,16.25225258,160000,122
2350,2927400,566600,15.363,16.24985313,160000,122
2351,2927400,567000,15.334,16.2477684,160000,122
2352,2927400,567400,15.548,16.24548531,160000,123
2353,2927400,567800,15.881,16.24297142,160000,123
2354,2927400,568200,15.903,16.23942566,160000,123
2355,2927400,568600,15.883,16.2361908,160000,123
2356,2927400,569000,15.538,16.23254204,160000,123
2357,2927400,569400,15.189,16.22843361,160000,124
2358,2927400,569800,15.08,16.2226162,160000,124
2359,2927400,570200,15.112,16.21743584,160000,124
2360,2927400,570600,15.036,16.21183777,160000,124
2361,2927400,571000,15.122,16.20592499,160000,124
2362,2927400,571400,15.186,16.19831276,160000,125
2363,2927400,571800,15.026,16.19227409,160000,125
2364,2927400,572200,15.018,16.18647957,160000,125
2365,2927400,572600,15.036,16.18097687,160000,125
2366,2927400,573000,15.252,16.17465973,160000,125
2367,2927400,573400,15.312,16.17020607,160000,126
2368,2927400,573800,15.268,16.16641235,160000,126
2369,2927400,574200,15.155,16.16338158,160000,126
2370,2927400,574600,15.082,16.16079903,160000,126
2371,2927400,575000,15.032,16.15978432,160000,127
2372,2927400,575400,14.987,16.15975189,160000,127
2373,2927400,575800,14.93,16.16071892,160000,127
2374,2927400,576200,14.942,16.16331291,160000,127
2375,2927400,576600,14.877,16.16643715,160000,127
2376,2927400,577000,15.015,16.17040634,160000,128
2377,2927400,577400,15.016,16.17511177,160000,128
2378,2927000,556200,14.362,16.17728424,160000,117
2379,2927000,556600,14.517,16.15815163,160000,117
2380,2927000,557000,14.558,16.14254951,160000,117
2381,2927000,557400,14.489,16.12787056,160000,117
2382,2927000,557800,14.535,16.11977768,160000,118
2383,2927000,558200,14.581,16.1146946,160000,118
2384,2927000,558600,14.984,16.11236382,160000,118
2385,2927000,559000,15.012,16.11290741,160000,118
2386,2927000,559400,15.047,16.1157608,160000,118
2387,2927000,559800,14.982,16.1204567,160000,119
2388,2927000,560200,14.827,16.12671471,160000,119
2389,2927000,560600,14.785,16.13632202,160000,119
2390,2927000,561000,14.773,16.14535713,160000,119
2391,2927000,561400,14.745,16.15740395,160000,119
2392,2927000,561800,14.794,16.17167664,160000,120
2393,2927000,562200,14.781,16.19060516,160000,120
2394,2927000,562600,14.759,16.20526505,160000,120
2395,2927000,563000,14.865,16.21858406,160000,120
2396,2927000,563400,14.925,16.23248863,160000,120
2397,2927000,563800,15.045,16.24104691,160000,121
2398,2927000,564200,15.188,16.24724388,160000,121
2399,2927000,564600,15.275,16.25120163,160000,121
2400,2927000,565000,15.258,16.25342941,160000,121
2401,2927000,565400,15.349,16.25351334,160000,122
2402,2927000,565800,15.36,16.25258255,160000,122
2403,2927000,566200,15.478,16.25111771,160000,122
2404,2927000,566600,15.297,16.24915314,160000,122
2405,2927000,567000,15.349,16.24742699,160000,122
2406,2927000,567400,15.649,16.24551392,160000,123
2407,2927000,567800,15.85,16.2433815,160000,123
2408,2927000,568200,16.071,16.24029922,160000,123
2409,2927000,568600,15.802,16.2373867,160000,123
2410,2927000,569000,15.503,16.23397446,160000,123
2411,2927000,569400,15.258,16.22998047,160000,124
2412,2927000,569800,15.101,16.22408295,160000,124
2413,2927000,570200,14.986,16.21862411,160000,124
2414,2927000,570600,15.056,16.21254158,160000,124
2415,2927000,571000,15.065,16.2059288,160000,124
2416,2927000,571400,15.001,16.19715118,160000,125
2417,2927000,571800,15.105,16.18997955,160000,125
2418,2927000,572200,14.92,16.1829071,160000,125
2419,2927000,572600,15.115,16.17603874,160000,125
2420,2927000,573000,15.166,16.16794014,160000,125
2421,2927000,573400,15.283,16.16202545,160000,126
2422,2927000,573800,15.227,16.15675354,160000,126
2423,2927000,574200,15.172,16.15224838,160000,126
2424,2927000,574600,15.086,16.14784622,160000,126
2425,2927000,575000,15.047,16.14540291,160000,127
2426,2927000,575400,14.925,16.14398003,160000,127
2427,2927000,575800,14.928,16.14359665,160000,127
2428,2927000,576200,14.903,16.14456558,160000,127
2429,2927000,576600,14.948,16.14644432,160000,127
2430,2927000,577000,15.034,16.14921761,160000,128
2431,2927000,577400,15.198,16.15278435,160000,128
2432,2926600,556600,14.555,16.1421032,160000,117
2433,2926600,557000,14.624,16.12766457,160000,117
2434,2926600,557400,14.611,16.11446571,160000,117
2435,2926600,557800,14.558,16.10755348,160000,118
2436,2926600,558200,14.59,16.10362244,160000,118
2437,2926600,558600,14.576,16.10240555,160000,118
2438,2926600,559000,14.636,16.10426521,160000,118
2439,2926600,559400,14.716,16.10809898,160000,118
2440,2926600,559800,14.888,16.11370468,160000,119
2441,2926600,560200,14.633,16.12079811,160000,119
2442,2926600,560600,14.468,16.13134193,160000,119
2443,2926600,561000,14.895,16.14105034,160000,119
2444,2926600,561400,14.794,16.15373421,160000,119
2445,2926600,561800,14.815,16.16856384,160000,120
2446,2926600,562200,14.701,16.18802071,160000,120
2447,2926600,562600,14.758,16.20296478,160000,120
2448,2926600,563000,14.739,16.21645546,160000,120
2449,2926600,563400,14.876,16.23046684,160000,120
2450,2926600,563800,15.039,16.23906136,160000,121
2451,2926600,564200,15.214,16.24528694,160000,121
2452,2926600,564600,15.197,16.2492981,160000,121
2453,2926600,565000,15.341,16.25165558,160000,121
2454,2926600,565400,15.336,16.25191116,160000,121
2455,2926600,565800,15.328,16.2512188,160000,122
2456,2926600,566200,15.372,16.2500515,160000,122
2457,2926600,566600,15.299,16.2485199,160000,122
2458,2926600,567000,15.35,16.24713516,160000,122
2459,2926600,567400,15.625,16.24556732,160000,123
2460,2926600,567800,15.779,16.24378014,160000,123
2461,2926600,568200,15.974,16.24109268,160000,123
2462,2926600,568600,15.742,16.23842239,160000,123
2463,2926600,569000,15.457,16.23514557,160000,123
2464,2926600,569400,15.311,16.23113632,160000,124
2465,2926600,569800,15.169,16.22495651,160000,124
2466,2926600,570200,15.057,16.21902847,160000,124
2467,2926600,570600,15.066,16.21224213,160000,124
2468,2926600,571000,15.039,16.20468712,160000,124
2469,2926600,571400,15.028,16.19441986,160000,125
2470,2926600,571800,15,16.18583107,160000,125
2471,2926600,572200,15.024,16.17718506,160000,125
2472,2926600,572600,15.069,16.16864967,160000,125
2473,2926600,573000,15.185,16.15838623,160000,125
2474,2926600,573400,15.244,16.15069962,160000,126
2475,2926600,573800,15.243,16.14364624,160000,126
2476,2926600,574200,15.205,16.13736343,160000,126
2477,2926600,574600,15.186,16.13076973,160000,126
2478,2926600,575000,15.092,16.12661362,160000,127
2479,2926600,575400,14.914,16.12351799,160000,127
2480,2926600,575800,14.884,16.12151337,160000,127
2481,2926600,576200,14.945,16.12053299,160000,127
2482,2926600,576600,15.01,16.12091827,160000,127
2483,2926600,577000,15.19,16.12226486,160000,128
2484,2926200,556600,14.656,16.12528801,160000,117
2485,2926200,557000,14.691,16.11222267,160000,117
2486,2926200,557400,14.632,16.10072899,160000,117
2487,2926200,557800,14.625,16.0951519,160000,118
2488,2926200,558200,14.545,16.09251022,160000,118
2489,2926200,558600,14.495,16.09251785,160000,118
2490,2926200,559000,14.58,16.09579849,160000,118
2491,2926200,559400,14.58,16.10066795,160000,118
2492,2926200,559800,14.643,16.10721016,160000,119
2493,2926200,560200,14.691,16.1151371,160000,119
2494,2926200,560600,14.824,16.12657928,160000,119
2495,2926200,561000,14.909,16.13690567,160000,119
2496,2926200,561400,14.992,16.15014839,160000,119
2497,2926200,561800,14.615,16.16543579,160000,120
2498,2926200,562200,14.644,16.18527222,160000,120
2499,2926200,562600,14.674,16.20037651,160000,120
2500,2926200,563000,14.717,16.21393013,160000,120
2501,2926200,563400,14.777,16.22793961,160000,120
2502,2926200,563800,14.978,16.23652267,160000,121
2503,2926200,564200,15.112,16.24277115,160000,121
2504,2926200,564600,15.193,16.24686623,160000,121
2505,2926200,565000,15.3,16.24944305,160000,121
2506,2926200,565400,15.321,16.24996758,160000,121
2507,2926200,565800,15.361,16.24961853,160000,122
2508,2926200,566200,15.303,16.24885178,160000,122
2509,2926200,566600,15.206,16.2478447,160000,122
2510,2926200,567000,15.348,16.24685478,160000,122
2511,2926200,567400,15.502,16.2456665,160000,123
2512,2926200,567800,15.637,16.24423409,160000,123
2513,2926200,568200,15.713,16.24190712,160000,123
2514,2926200,568600,15.745,16.23939896,160000,123
2515,2926200,569000,15.47,16.23610878,160000,123
2516,2926200,569400,15.355,16.23186111,160000,124
2517,2926200,569800,15.278,16.22500229,160000,124
2518,2926200,570200,15.19,16.21818352,160000,124
2519,2926200,570600,15.039,16.21018791,160000,124
2520,2926200,571000,14.942,16.2011013,160000,124
2521,2926200,571400,14.985,16.18850136,160000,125
2522,2926200,571800,14.948,16.17774773,160000,125
2523,2926200,572200,15.015,16.16672516,160000,125
2524,2926200,572600,14.918,16.15569115,160000,125
2525,2926200,573000,15.08,16.14219856,160000,125
2526,2926200,573400,15.234,16.13188553,160000,126
2527,2926200,573800,15.15,16.12219429,160000,126
2528,2926200,574200,15.103,16.11328888,160000,126
2529,2926200,574600,15.078,16.10346413,160000,126
2530,2926200,575000,15.122,16.09678078,160000,127
2531,2926200,575400,14.972,16.09122658,160000,127
2532,2926200,575800,15.03,16.08683586,160000,127
2533,2926200,576200,15.074,16.08299065,160000,127
2534,2926200,576600,15.114,16.08118629,160000,127
2535,2926200,577000,15.301,16.08043861,160000,128
2536,2925800,557000,14.838,16.10262299,160000,117
2537,2925800,557400,14.763,16.09237289,160000,117
2538,2925800,557800,14.71,16.08774567,160000,118
2539,2925800,558200,14.563,16.08600044,160000,118
2540,2925800,558600,14.545,16.08684349,160000,118
2541,2925800,559000,14.536,16.09106255,160000,118
2542,2925800,559400,14.544,16.09659386,160000,118
2543,2925800,559800,14.59,16.10371017,160000,119
2544,2925800,560200,14.666,16.11212349,160000,119
2545,2925800,560600,14.715,16.12405205,160000,119
2546,2925800,561000,14.824,16.13467598,160000,119
2547,2925800,561400,14.746,16.14816093,160000,119
2548,2925800,561800,14.897,16.16360283,160000,120
2549,2925800,562200,14.724,16.18350029,160000,120
2550,2925800,562600,14.663,16.19856453,160000,120
2551,2925800,563000,14.727,16.21203423,160000,120
2552,2925800,563400,14.849,16.22592926,160000,120
2553,2925800,563800,14.799,16.23445702,160000,121
2554,2925800,564200,15.016,16.24071121,160000,121
2555,2925800,564600,15.197,16.24489403,160000,121
2556,2925800,565000,15.188,16.24769592,160000,121
2557,2925800,565400,15.235,16.24848557,160000,121
2558,2925800,565800,15.141,16.24845505,160000,122
2559,2925800,566200,15.129,16.2480278,160000,122
2560,2925800,566600,15.197,16.24742889,160000,122
2561,2925800,567000,15.24,16.24671936,160000,122
2562,2925800,567400,15.4,16.24578667,160000,123
2563,2925800,567800,15.445,16.24456978,160000,123
2564,2925800,568200,15.648,16.24240303,160000,123
2565,2925800,568600,15.555,16.23988533,160000,123
2566,2925800,569000,15.598,16.23641396,160000,123
2567,2925800,569400,15.467,16.23177528,160000,124
2568,2925800,569800,15.453,16.22408104,160000,124
2569,2925800,570200,15.268,16.21629143,160000,124
2570,2925800,570600,15.091,16.20704842,160000,124
2571,2925800,571000,14.995,16.19644928,160000,124
2572,2925800,571400,14.912,16.1816082,160000,125
2573,2925800,571800,14.941,16.16881943,160000,125
2574,2925800,572200,14.959,16.15558243,160000,125
2575,2925800,572600,15.016,16.1422348,160000,125
2576,2925800,573000,14.822,16.12577248,160000,125
2577,2925800,573400,15.036,16.11305237,160000,126
2578,2925800,573800,15.18,16.10095406,160000,126
2579,2925800,574200,15.217,16.08965492,160000,126
2580,2925800,574600,15.127,16.07689285,160000,126
2581,2925800,575000,15.084,16.06791496,160000,127
2582,2925800,575400,15.073,16.06012726,160000,127
2583,2925800,575800,15.053,16.05357552,160000,127
2584,2925800,576200,15.108,16.0471344,160000,127
2585,2925800,576600,15.248,16.04334831,160000,127
2586,2925800,577000,15.342,16.04070854,160000,128
2587,2925400,557400,14.822,16.08646965,160000,129
2588,2925400,557800,14.803,16.08268547,160000,130
2589,2925400,558200,14.671,16.08171844,160000,130
2590,2925400,558600,14.57,16.0832653,160000,130
2591,2925400,559000,14.536,16.0882473,160000,130
2592,2925400,559400,14.467,16.09428596,160000,130
2593,2925400,559800,14.452,16.10181808,160000,131
2594,2925400,560200,14.53,16.11054993,160000,131
2595,2925400,560600,14.628,16.12274933,160000,131
2596,2925400,561000,14.746,16.13349342,160000,131
2597,2925400,561400,14.886,16.14702606,160000,131
2598,2925400,561800,14.873,16.16242599,160000,132
2599,2925400,562200,15.186,16.18215561,160000,132
2600,2925400,562600,14.584,16.19702148,160000,132
2601,2925400,563000,14.341,16.21027565,160000,132
2602,2925400,563400,14.703,16.22394943,160000,132
2603,2925400,563800,14.774,16.2323761,160000,133
2604,2925400,564200,14.96,16.23862839,160000,133
2605,2925400,564600,15.091,16.24291611,160000,133
2606,2925400,565000,15.119,16.24599457,160000,133
2607,2925400,565400,15.025,16.24709702,160000,133
2608,2925400,565800,15.027,16.24742317,160000,134
2609,2925400,566200,14.912,16.24736023,160000,134
2610,2925400,566600,15.126,16.24715614,160000,134
2611,2925400,567000,15.242,16.24670219,160000,134
2612,2925400,567400,15.373,16.2459774,160000,135
2613,2925400,567800,15.258,16.24490356,160000,135
2614,2925400,568200,15.32,16.24276924,160000,135
2615,2925400,568600,15.351,16.24010658,160000,135
2616,2925400,569000,15.596,16.23628998,160000,135
2617,2925400,569400,15.57,16.23106384,160000,136
2618,2925400,569800,15.685,16.22225571,160000,136
2619,2925400,570200,15.502,16.21325493,160000,136
2620,2925400,570600,15.194,16.20251465,160000,136
2621,2925400,571000,15.321,16.1901474,160000,136
2622,2925400,571400,15.25,16.17274857,160000,137
2623,2925400,571800,14.963,16.15766716,160000,137
2624,2925400,572200,15.023,16.14196014,160000,137
2625,2925400,572600,15.095,16.12604713,160000,137
2626,2925400,573000,14.899,16.10630989,160000,137
2627,2925400,573400,14.859,16.0909462,160000,138
2628,2925400,573800,15.054,16.07621002,160000,138
2629,2925400,574200,15.117,16.06229782,160000,138
2630,2925400,574600,14.885,16.0463295,160000,138
2631,2925400,575000,14.708,16.03485489,160000,139
2632,2925400,575400,14.879,16.02463913,160000,139
2633,2925400,575800,14.87,16.01573753,160000,139
2634,2925400,576200,15.255,16.00648117,160000,139
2635,2925400,576600,15.235,16.00054741,160000,139
2636,2925400,577000,15.238,15.99585533,160000,140
2637,2925000,557800,14.881,16.08001137,160000,130
2638,2925000,558200,14.814,16.07970619,160000,130
2639,2925000,558600,14.644,16.08182716,160000,130
2640,2925000,559000,14.482,16.08739853,160000,130
2641,2925000,559400,14.503,16.09379768,160000,130
2642,2925000,559800,14.441,16.1015873,160000,131
2643,2925000,560200,14.573,16.11047363,160000,131
2644,2925000,560600,14.576,16.12272835,160000,131
2645,2925000,561000,14.688,16.13341522,160000,131
2646,2925000,561400,14.632,16.14680099,160000,131
2647,2925000,561800,14.75,16.16195869,160000,132
2648,2925000,562200,14.826,16.18128014,160000,132
2649,2925000,562600,14.767,16.19578362,160000,132
2650,2925000,563000,14.799,16.20869255,160000,132
2651,2925000,563400,14.733,16.22202873,160000,132
2652,2925000,563800,14.887,16.23030853,160000,133
2653,2925000,564200,14.99,16.23654747,160000,133
2654,2925000,564600,15.161,16.24095726,160000,133
2655,2925000,565000,15.168,16.24436188,160000,133
2656,2925000,565400,15.211,16.24582672,160000,133
2657,2925000,565800,15.218,16.24655724,160000,134
2658,2925000,566200,15.473,16.24688339,160000,134
2659,2925000,566600,15.268,16.2470665,160000,134
2660,2925000,567000,15.156,16.24684334,160000,134
2661,2925000,567400,15.299,16.24628258,160000,135
2662,2925000,567800,15.317,16.24528313,160000,135
2663,2925000,568200,15.249,16.24304771,160000,135
2664,2925000,568600,15.197,16.24009323,160000,135
2665,2925000,569000,15.13,16.23575211,160000,135
2666,2925000,569400,15.34,16.22973633,160000,136
2667,2925000,569800,15.397,16.21953201,160000,136
2668,2925000,570200,15.237,16.20907974,160000,136
2669,2925000,570600,14.98,16.19659615,160000,136
2670,2925000,571000,14.997,16.18221474,160000,136
2671,2925000,571400,15.225,16.16195679,160000,137
2672,2925000,571800,15.392,16.14435387,160000,137
2673,2925000,572200,15.197,16.12595177,160000,137
2674,2925000,572600,15.143,16.10725784,160000,137
2675,2925000,573000,15.113,16.08398819,160000,137
2676,2925000,573400,15.086,16.06578827,160000,138
2677,2925000,573800,15.118,16.04822731,160000,138
2678,2925000,574200,15.305,16.03152847,160000,138
2679,2925000,574600,15.176,16.01214981,160000,138
2680,2925000,575000,15.008,15.99802208,160000,139
2681,2925000,575400,14.948,15.98522949,160000,139
2682,2925000,575800,14.963,15.97383881,160000,139
2683,2925000,576200,14.955,15.96160412,160000,139
2684,2925000,576600,15.003,15.95339775,160000,139
2685,2924600,557800,14.922,16.07995796,160000,130
2686,2924600,558200,14.797,16.08033371,160000,130
2687,2924600,558600,14.664,16.08300972,160000,130
2688,2924600,559000,14.59,16.08908844,160000,130
2689,2924600,559400,14.622,16.09574127,160000,130
2690,2924600,559800,14.549,16.10364532,160000,131
2691,2924600,560200,14.542,16.11251068,160000,131
2692,2924600,560600,14.62,16.12454796,160000,131
2693,2924600,561000,14.574,16.13492393,160000,131
2694,2924600,561400,14.565,16.14785767,160000,131
2695,2924600,561800,14.598,16.16243362,160000,132
2696,2924600,562200,14.679,16.18091202,160000,132
2697,2924600,562600,14.67,16.19472694,160000,132
2698,2924600,563000,14.717,16.20701599,160000,132
2699,2924600,563400,14.804,16.21976471,160000,132
2700,2924600,563800,14.901,16.22779083,160000,133
2701,2924600,564200,14.916,16.23399162,160000,133
2702,2924600,564600,15.11,16.2385788,160000,133
2703,2924600,565000,15.188,16.24246597,160000,133
2704,2924600,565400,15.209,16.24445534,160000,133
2705,2924600,565800,15.243,16.24575615,160000,134
2706,2924600,566200,15.489,16.24661446,160000,134
2707,2924600,566600,15.293,16.24728775,160000,134
2708,2924600,567000,15.097,16.2473278,160000,134
2709,2924600,567400,15.173,16.24691772,160000,135
2710,2924600,567800,15.06,16.24591064,160000,135
2711,2924600,568200,15.055,16.24335861,160000,135
2712,2924600,568600,14.978,16.23983192,160000,135
2713,2924600,569000,14.954,16.23458481,160000,135
2714,2924600,569400,15.097,16.22729111,160000,136
2715,2924600,569800,15.262,16.21494675,160000,136
2716,2924600,570200,15.236,16.20235252,160000,136
2717,2924600,570600,15.114,16.18736839,160000,136
2718,2924600,571000,15.009,16.17016029,160000,136
2719,2924600,571400,15.145,16.14596558,160000,137
2720,2924600,571800,15.194,16.12493706,160000,137
2721,2924600,572200,15.105,16.10291481,160000,137
2722,2924600,572600,15.137,16.08051109,160000,137
2723,2924600,573000,15.05,16.05256271,160000,137
2724,2924600,573400,15.074,16.03062439,160000,138
2725,2924600,573800,15.073,16.00936317,160000,138
2726,2924600,574200,15.162,15.9890213,160000,138
2727,2924600,574600,15.088,15.96519947,160000,138
2728,2924600,575000,15.06,15.94762421,160000,139
2729,2924600,575400,14.953,15.93149471,160000,139
2730,2924600,575800,14.94,15.91688251,160000,139
2731,2924600,576200,14.853,15.90079784,160000,139
2732,2924600,576600,14.913,15.88966179,160000,139
2733,2924200,558200,14.756,16.08322716,160000,130
2734,2924200,558600,14.701,16.08622932,160000,130
2735,2924200,559000,14.526,16.09255409,160000,130
2736,2924200,559400,14.582,16.09926987,160000,130
2737,2924200,559800,14.491,16.1071167,160000,131
2738,2924200,560200,14.508,16.11580658,160000,131
2739,2924200,560600,14.53,16.1274662,160000,131
2740,2924200,561000,14.582,16.13742065,160000,131
2741,2924200,561400,14.627,16.14979553,160000,131
2742,2924200,561800,14.478,16.16369247,160000,132
2743,2924200,562200,14.531,16.18124008,160000,132
2744,2924200,562600,14.626,16.19432068,160000,132
2745,2924200,563000,14.688,16.20596123,160000,132
2746,2924200,563400,14.704,16.21811104,160000,132
2747,2924200,563800,14.884,16.22587395,160000,133
2748,2924200,564200,14.89,16.23202705,160000,133
2749,2924200,564600,14.997,16.23677635,160000,133
2750,2924200,565000,15.139,16.24110222,160000,133
2751,2924200,565400,15.244,16.24357033,160000,133
2752,2924200,565800,15.241,16.24538422,160000,134
2753,2924200,566200,15.427,16.24670982,160000,134
2754,2924200,566600,15.351,16.24779129,160000,134
2755,2924200,567000,15.094,16.24803543,160000,134
2756,2924200,567400,15.026,16.24771118,160000,135
2757,2924200,567800,15.03,16.2466259,160000,135
2758,2924200,568200,14.951,16.24367142,160000,135
2759,2924200,568600,14.939,16.23952675,160000,135
2760,2924200,569000,14.786,16.23335457,160000,135
2761,2924200,569400,14.998,16.22481728,160000,136
2762,2924200,569800,15.205,16.21046638,160000,136
2763,2924200,570200,15.16,16.19592285,160000,136
2764,2924200,570600,15.154,16.17871094,160000,136
2765,2924200,571000,15.065,16.15903091,160000,136
2766,2924200,571400,15.061,16.13146019,160000,137
2767,2924200,571800,14.984,16.10753822,160000,137
2768,2924200,572200,15.124,16.0824852,160000,137
2769,2924200,572600,15.153,16.05700302,160000,137
2770,2924200,573000,15.044,16.02519798,160000,137
2771,2924200,573400,14.995,16.00019836,160000,138
2772,2924200,573800,15.119,15.97591877,160000,138
2773,2924200,574200,15.129,15.95262051,160000,138
2774,2924200,574600,15.103,15.92520809,160000,138
2775,2924200,575000,15.052,15.90485668,160000,139
2776,2924200,575400,15.026,15.88604355,160000,139
2777,2924200,575800,14.95,15.8688488,160000,139
2778,2924200,576200,14.92,15.84968281,160000,139
2779,2924200,576600,14.916,15.83620358,160000,139
2780,2923800,558600,14.585,16.09129715,160000,130
2781,2923800,559000,14.523,16.0977459,160000,130
2782,2923800,559400,14.511,16.10442162,160000,130
2783,2923800,559800,14.305,16.1121006,160000,131
2784,2923800,560200,14.336,16.12050056,160000,131
2785,2923800,560600,14.322,16.13162804,160000,131
2786,2923800,561000,14.406,16.14102745,160000,131
2787,2923800,561400,14.591,16.15268517,160000,131
2788,2923800,561800,14.436,16.16573524,160000,132
2789,2923800,562200,14.426,16.18213844,160000,132
2790,2923800,562600,14.592,16.19433784,160000,132
2791,2923800,563000,14.709,16.2052021,160000,132
2792,2923800,563400,14.74,16.21663857,160000,132
2793,2923800,563800,14.881,16.22409058,160000,133
2794,2923800,564200,14.927,16.23018074,160000,133
2795,2923800,564600,14.969,16.2351017,160000,133
2796,2923800,565000,15.152,16.23991585,160000,133
2797,2923800,565400,15.156,16.2429142,160000,133
2798,2923800,565800,15.266,16.24529266,160000,134
2799,2923800,566200,15.512,16.24712563,160000,134
2800,2923800,566600,15.412,16.24864006,160000,134
2801,2923800,567000,15.11,16.24909401,160000,134
2802,2923800,567400,14.989,16.2488327,160000,135
2803,2923800,567800,14.967,16.24761391,160000,135
2804,2923800,568200,14.96,16.24413681,160000,135
2805,2923800,568600,14.823,16.23923492,160000,135
2806,2923800,569000,14.676,16.23197937,160000,135
2807,2923800,569400,14.87,16.2220211,160000,136
2808,2923800,569800,15.256,16.20543289,160000,136
2809,2923800,570200,15.348,16.18876457,160000,136
2810,2923800,570600,15.062,16.16916847,160000,136
2811,2923800,571000,14.99,16.14688683,160000,136
2812,2923800,571400,15,16.11581421,160000,137
2813,2923800,571800,14.955,16.08893204,160000,137
2814,2923800,572200,14.973,16.06081009,160000,137
2815,2923800,572600,15.035,16.03222656,160000,137
2816,2923800,573000,14.994,15.99657059,160000,137
2817,2923800,573400,15.058,15.96853447,160000,138
2818,2923800,573800,15.058,15.9412775,160000,138
2819,2923800,574200,15.095,15.91507435,160000,138
2820,2923800,574600,15.061,15.88414764,160000,138
2821,2923800,575000,14.997,15.8610878,160000,139
2822,2923800,575400,14.986,15.83966541,160000,139
2823,2923800,575800,14.943,15.8199625,160000,139
2824,2923800,576200,14.91,15.79781055,160000,139
2825,2923800,576600,14.677,15.78206539,160000,139
2826,2923400,558600,14.364,16.09988403,160000,141
2827,2923400,559000,14.152,16.10635376,160000,141
2828,2923400,559400,14.229,16.11286163,160000,141
