S5A,S5AS,G300,G301,S362,ACME1,ACME2,G251,G310,G338,S6,G94C,G94B,G94A,S10E,S10D,S10C,S10A,S39
,,0,0,0,0,0,218.1,84.65,0,,0,0,0,0,0,0,0,0
,,0,0,1.63,62.59,49.44,247.65,179.28,0,,0,0,0,0,0,0,0,0
,,0,0,188.74,21.55,36.36,327.25,375.92,0,,0,0,0,0,0,0,0,0
,,0,0,340.85,44.78,21.21,316.17,424.96,0,,0,0,0,0,0,0,0,0
,,0,0,107.33,0,0,280.48,2.58,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,278.49,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,259.46,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,153.62,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,66.96,107.47,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,46.83,0.1,176.84,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,46.82,2.21,75.58,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,76.82,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,48.46,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,46.14,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-81.49,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-107.47,0,0,0,0,0,0,0
,,0,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,31.28,0,47.13,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,47.06,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,-0.39,74.44,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,124.05,0,0,0,0,0,,-79.58,0,0,0,0,0,0,0
,,0,0,123.84,0,0,0,0,0,,-123.99,0,0,0,0,0,0,0
,,0,0,61.62,0,0,0,0,0,,-73.52,0,0,0,0,0,0,0
,,0,0,32.58,0,48.45,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,50.67,0,0,-0.29,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,29.07,0,0,0,0,0,,-84.4,0,0,0,0,0,0,0
,,0,0,0,0,51.08,0,0,0,,-149.12,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-174.52,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-169.05,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-167.33,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-166.35,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-166.05,0,0,0,0,0,0,-22.93
,,0,0,0,0,0,0,0,0,,-165.77,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-163.91,0,0,0,0,0,0,0
,,0,-49.52,18.03,0,0,0,0,0,,-162.9,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-162.72,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-161.07,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-160.13,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-162.34,0,0,0,0,0,0,0
,,0,0,56.24,0,0,0,0,0,,-161.96,0,0,0,0,0,0,0
,,0,0,124.33,0,0,0,0,-2.93,,-161.01,0,0,0,0,0,0,0
,,0,0,44.79,0,0,0,0,0,,-157.95,-69.34,0,0,0,0,0,-44.33
,,0,0,0,0,0,0,0,0,,-141.2,-97.11,0,0,0,0,0,-52.36
,,0,0,0,0,0,0,0,0,,-104.22,-37.87,0,0,0,0,0,-31.1
,,0,0,0,0,0,0,0,0,,-99.12,-2.72,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-99.99,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-105.26,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-108.13,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-105.9,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-101.65,0,0,0,0,0,0,-57.04
,,0,0,0,0,0,0,0,0,,-98.26,0,0,0,0,0,0,-50.04
,,0,0,0,0,0,0,0,0,,-97.2,0,0,0,0,0,0,0
,,0,0,0,0,50.24,0,0,0,,-100.18,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-104.32,0,0,0,0,0,0,0
,,0,0,0,0,0,0,14.17,0,,-104.2,0,0,0,0,0,0,0
,,0,0,53.22,0,0,0,0,0,,-101.83,0,0,0,0,0,0,0
,,0,0,122.3,0,0,0,0,0,,-101.68,0,0,0,0,0,0,0
,,0,0,121.44,0,0,0,0,0,,-100.2,0,0,0,0,0,0,0
,,0,0,123.03,0,0,0,0,0,,-99.38,0,0,0,0,0,0,0
,,0,0,44.75,0,0,0,17.78,0,,-102.33,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-99.56,0,0,0,0,0,0,-73.53
,,0,0,0,0,0,0,22.13,0,,-95.9,0,0,0,0,0,0,-120.78
,,0,0,0,0,0,0,15.2,0,,-92.14,0,0,0,0,0,0,-85.53
,,0,0,0,0,0,0,17.45,0,,-89.28,0,0,0,0,0,0,-64.21
,,0,0,0,0,0,0,0,0,,-89.28,0,0,0,0,0,0,-41.76
,,0,0,0,0,0,0,14.09,0,,-85.12,0,0,0,0,0,0,0
,,0,0,0,0,0,0,19.93,-0.41,,-89.64,0,0,0,0,0,0,0
,,0,-13.95,0,0,0,0,5.01,0,,-95.42,0,0,0,0,0,0,-47.35
,,0,0,0,0,0,0,0.45,0,,-91.61,0,0,0,0,0,0,-72.94
,,0,0,0,0,42.9,0,0,0,,-28.6,0,0,0,0,0,0,0
,,0,0,83.22,0,52.9,24.02,34.38,0,,0,0,0,0,0,0,0,0
,,194.89,276.78,305.66,0,0,355.98,104.5,0,,0,0,0,0,0,0,0,0
,,143.36,1106.6,1264.56,0,0,382.3,494.15,0,,0,0,0,0,0,0,0,0
,,0,0,1470.58,0,0,363.84,1052.86,0,,0,0,0,0,0,0,0,0
,,0,0,1852.56,0,43.63,352.35,914.9,0,,0,0,0,0,0,0,0,-153.61
,,0,-0.12,390.39,0,0,329.96,834.77,0,,0,0,0,0,0,0,0,-263.33
,,0,0,0,0,0,78.91,497.25,0,,0,0,0,0,0,0,0,-264.54
,,0,0,0,0,0,0,403.52,0,,0,0,0,0,0,0,0,-351.07
,,0,0,0,0,0,0,183.29,0,,-109.1,0,0,0,0,0,0,-270.17
,,0,0,0,0,0,1.42,321.09,0,,-144.46,0,0,0,0,0,0,-125.53
,,0,0,0,0,0,0,229.16,0,,-46.73,0,0,0,0,0,0,-43.75
,,0,0,0,0,0,0,60.59,0,,0,0,0,0,0,0,0,0
,,0,0,8.38,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,13.11,0,,-72.57,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-109.2,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-110.31,0,0,0,0,0,0,0
,,0,0,0,0,0,0,17.73,0,,-110.65,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-110.66,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,-1.42,,-109.34,0,0,0,0,0,0,0
,,0,0,36.43,0,0,0,0,0,,-108.32,0,0,0,0,0,0,-22.69
,,0,0,10.58,0,0,0,13.66,0,,-88.28,0,0,0,0,0,0,-18.63
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,33.82,38.79,113.56,0,0,,0,0,0,0,0,0,0,0
,,0,0,0.26,0,0,131.59,0,0,,-107.28,0,0,0,0,0,0,0
,,0,0,0.44,0,0,0,12.67,0,,-147.05,0,0,0,0,0,0,-46.8
,,0,0,1.04,0,0,0,0,0,,-141.4,0,0,0,0,0,0,0
,,0,0,40.31,0,0,0,10.24,0,,-138.48,0,0,0,0,0,0,0
,,0,0,6.02,0,0,0,0,0,,-144.21,0,0,0,0,0,0,0
,,0,0,0,0,0,0,5.3,0,,-139.82,0,0,0,0,0,0,0
,,0,0,0,0,0,0,8.55,0,,-138.68,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,-0.2,,-138.16,0,0,0,0,0,0,0
,,0,0,0,0,0,0,9.23,0,,-134.55,0,0,0,0,0,0,-78.24
,,0,0,0,0,0,0,0,0,,-129.71,0,0,0,0,0,0,-50.7
,,0,0,35.91,0,0,0.3,8.41,0,,-124.04,0,0,0,0,0,0,-46.9
,,0,0,0,0,0,0,0,0,,-123.09,0,0,0,0,0,0,-38.08
,,0,0,0,0,0,0,12.2,0,,-120.81,0,0,0,0,0,0,-53.36
,,0,0,0,0,0,0,0,0,,-118.35,0,0,0,0,0,0,-76.29
,,0,0,0,0,0,0,12.23,0,,-118.06,0,0,0,0,0,0,-81.17
,,0,0,0,0,0,0,0,-0.05,,-123.21,0,0,0,0,0,0,-50.91
,,0,0,0,0,0,0,0,0,,-117.02,0,0,0,0,0,0,-164.61
,,0,0,35.31,0,0,0,10.31,-3.41,,-109.37,0,0,0,0,0,0,-252.62
,,0,0,0,0,0,0,2.76,0,,-108.86,0,0,0,0,0,0,-177.82
,,0,0,0,0,0,0,0,0,,-103.13,0,0,0,0,0,0,-270.58
,,0,0,0,0,0,0,0,0,,-91.7,0,0,0,0,0,0,-277.85
,,0,0,0,0,0,0,0,0,,-29.83,0,0,0,0,0,0,-259.63
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,-111.36
,,0,0,0,0,0,0,0,0,,0,-7.63,0,0,0,0,0,-152.97
,,0,0,22.04,0,0,59.68,15.08,0,,0,-36.37,0,0,0,0,0,-90.18
,,0,0,222.41,0,0,148.41,115.55,0,,0,-17.97,0,0,0,0,0,0
,,0,0,0,0,0,211.22,0,0,,0,-46.82,0,0,0,0,0,0
,,0,0,0,0,0,211.57,188.44,0,,0,-81.17,0,0,0,0,0,0
,,0,0,0,0,0,150.74,208.25,0,,0,-113.03,0,0,0,0,0,0
,,0,0,0,0,0,20.01,105.09,0,,0,-117.24,0,0,0,0,0,0
,,0,0,12.12,0,0,20.69,0,0,,0,-116.97,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-116.73,0,0,0,0,0,0
,,0,0,0,0,0,0,11.85,0,,0,-116.54,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-116.52,0,0,0,0,0,0
,,0,0,0,0,0,0,12.64,0,,0,-116.46,0,0,0,0,0,0
,,0,0,0,0,0,0,0.61,0,,0,-116.35,0,0,0,0,0,0
,,0,0,0,0,0,0,0,-0.87,,0,-116.22,0,0,0,0,0,-19.73
,,0,0,0,0,0,0,0,0,,0,-116.04,0,0,0,0,0,-65.01
,,0,0,0,0,0,0,0,0,,0,-110.57,0,0,0,0,0,-83.34
,,0,0,27.9,0,0,0,0,0,,0,-79.17,0,0,0,0,0,-96.32
,,0,0,0,0,0,0,0,0,,0,-46.26,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-20.68,0,0,0,0,0,-39.63
,,0,0,0,0,0,0,0,0,,0,-2.17,0,0,0,0,0,-10.65
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,-2.92,-5.87,25.72,0,0,0,0,0,,0,-6.28,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-89.32,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-114.78,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-114.63,0,0,0,0,0,-42.22
,,0,0,0,0,0,0,0,0,,0,-118.81,0,0,0,0,0,-50.64
,,0,0,0,0,0,0,0,-0.23,,0,-139.37,0,0,0,0,0,-42.15
,,0,0,0,0,0,0,0,0,,0,-143.09,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-142.9,0,0,0,0,0,-50.41
,,0,0,0,0,0,0,0,0,,0,-142.52,0,0,0,0,0,-50.59
,,0,0,0,0,0,0,0,0,,0,-142.58,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-142.41,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-142.06,0,0,0,0,0,-85.16
,,0,0,0,0,0,0,0,0,,0,-141.63,0,0,0,0,0,-71.64
,,0,0,0,0,0,0,0,0,,0,-112.14,0,0,0,0,0,-50.09
,,0,0,0,0,0,0,0,0,,0,-8.74,0,0,0,0,0,0
,,0,0,0,0,0,0,19.04,0,,0,-4.36,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-49.06,0,0,0,0,0,-45.97
,,0,0,0,0,0,0,0,0,,0,-117.6,0,0,0,0,0,-52
,,0,0,8.55,0,0,0,12.9,0,,0,-169.56,0,0,0,0,0,-62.88
,,0,0,0,0,0,0,0,0,,0,-142.81,0,0,0,0,0,-97.89
,,0,0,0,0,0,0,0,0,,0,-138.52,0,0,0,0,0,-90.63
,,0,0,0,0,0,0,0,0,,0,-134.64,0,0,0,0,0,-79.31
,,0,0,0,0,0,0,0,0,,0,-98.19,0,0,0,0,0,-114.77
,,0,0,0,0,0,0,0,0,,0,-55.8,0,0,0,0,0,-110.02
,,0,0,0,0,0,0,0,0,,0,-19.93,0,0,0,0,0,-174.76
,,0,-0.09,0,0,0,0,0,0,,0,-0.97,0,0,0,0,0,-200.5
,,0,-2.9,0,0,0,0,0,0,,0,-15.31,0,0,0,0,0,-120.01
,,0,0,0,0,0,0,0,0,,0,-119.38,0,0,0,0,0,-139.94
,,0,0,0,0,0,0,0,0,,0,-133.59,0,0,0,0,0,-151.22
,,0,0,0,0,0,0,0,0,,0,-126.53,0,0,0,0,0,-48.53
,,0,0,0,0,0,0,0,0,,0,-79.25,0,0,0,0,0,-48.34
,,0,0,0,0,0,0,0,0,,0,-30.43,0,0,0,0,0,-67.8
,,0,0,0,0,0,0,0,-0.03,,0,-2,0,0,0,0,0,-0.97
,,0,0,449.3,0,0,0,257.02,50.74,,0,0,0,0,0,0,0,0
,,0,0,18.68,0,0,51.42,607.4,0.06,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,195.35,688.05,0,,0,0,0,0,0,0,0,-8.9
,,0,0,0,0,0,5.78,460.38,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,257.25,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,81.89,0,,0,0,0,0,0,0,0,0
,,0,0,0,24.19,18.55,28.04,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,6.43,0,97.81,0,0,,0,-18.26,0,0,0,0,0,0
,,0,0,0,1.31,0,72.05,0,0,,0,-125.06,0,0,0,0,0,0
,,0,0,0,1.46,0,22.87,0,0,,0,-139.04,0,0,0,0,0,0
,,0,0,0,0,0.81,0,0,0,,0,-132.44,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-94.42,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,-54.17,0,0,0,0,0,0
,,0,0,0,55.8,57.27,0,0,0,,0,-19.77,0,0,0,0,0,0
,,0,0,0,188.27,187.69,0,0,0,,0,-1.08,0,0,0,0,0,-3.36
,,0,0,0,101.64,101.22,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,26.38,20.29,0,1.9,0,,0,0,0,0,0,0,0,0
,,0,0,138.42,33.54,51.53,0,13.35,0,,0,0,0,0,0,0,0,0
,,0,0,66.73,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,44.58,53.88,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,-0.07,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,12.21,0,,0,0,0,0,0,0,0,0
,,0,0,47.7,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,48.34,47.35,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,48.29,46.15,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,-1.71
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,-2.19,-4.56,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,6.4,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,-53.51
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,-62.61
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,-65.25
,,0,0,0,0,0,0,0,0,,0,-71.48,0,0,0,0,0,-93.25
,,0,0,13.48,0,0,0,0,0,,0,-48.09,0,0,0,0,0,-47.51
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,-34.23
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,51.97,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,0,212.79,66.6,64.4,73.03,596.93,0,,0,0,0,0,0,0,0,0
,,0,0,541.39,155.67,134.05,0,838.11,0,,0,0,0,0,0,0,0,0
,,0,0,332.71,88.68,103.05,3.55,835.77,0,,0,0,0,0,0,0,0,0
,,0,0,174.95,70.3,51.15,0,738.27,0,,0,0,0,0,0,0,0,0
,,0,0,60.95,0,0,0,705.43,0,,0,0,0,0,0,0,0,0
,,0,0,0,67.53,52.29,3.53,581.99,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,250.38,0,,0,0,0,0,0,0,0,0
,,0,0,116.64,0,0,0,329.09,0,,0,0,0,0,0,0,0,0
,,0,0,89.56,54.34,48.49,0,162.51,0,,0,0,0,0,0,0,0,0
,,0,0,0,51.99,47.42,0,2.25,0,,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,144.51,0,,0,0,0,0,0,0,0,0
,,0,0,131.34,75.96,72.35,0,642.15,0,,0,0,0,0,0,0,0,0
,,0,0,22.89,0,0,0,947.03,0,,0,0,0,0,0,0,0,0
,,0,0,187.49,43.84,47.76,0,849.6,0,,0,0,0,0,0,0,0,0
,,0,0,415.37,48.29,48.03,0,613.53,0,,0,0,0,0,0,0,0,0
,,0,0,1354.52,46.49,56.75,0,731.62,0.09,,0,0,0,0,0,0,0,0
,,0,0,2034.78,39.67,58.54,92.21,927.06,0,,0,0,0,0,-139,0,0,0
,,0,0,980.94,0,0,203,894.96,0,,0,0,0,0,-262,0,0,0
,,0,0,685.16,0,0,201.81,565.37,0,,0,0,0,0,-260,0,0,0
,,0,-1.2,132.4,0,0,133.34,386.8,0,,0,0,0,0,-260,0,0,0
,,0,0,31.8,64.6,39.3,159.94,314.42,0,,0,0,0,0,-260,0,0,0
,,0,0,5.39,75.26,39.42,66.09,42.88,0,,0,0,0,0,-258,0,0,0
,,0,0,381.56,103.7,74.33,0,471.62,0,,0,0,0,0,-257,0,0,0
,,0,0,283.16,47.32,35.3,0,419.12,0,,0,0,0,0,-258,0,0,0
,,0,0,336.65,54.55,67.06,0,584.74,0,,0,0,0,0,-259,0,0,0
,,0,0,349.97,27.28,31.39,0,767.3,0,,0,0,0,0,-259,0,0,0
,,0,0,542.45,60,50.76,91.96,915.2,0,,0,0,0,0,-260,0,0,0
,,0,0,656.97,0,0,142.69,847.97,-0.07,,0,0,0,0,-261,0,0,0
,,0,0,240.23,0,3.14,10.3,730.03,0,,0,0,0,0,-261,0,0,0
,,0,0,211.07,0,0,50.25,429.48,0,,0,0,0,0,-262,0,0,0
,,0,0,195.37,66.79,53.2,131.54,459.14,0,,0,0,0,0,-261,0,0,0
,,0,0,277.65,0,0,4.21,702.71,0,,0,0,0,0,-263,0,0,0
,,0,0,188.16,0,0,17.54,523.76,0,,0,0,0,0,-265,0,0,0
,,0,0,168.51,64.25,49.08,0,509.64,0,,0,0,0,0,-264,0,0,0
,,0,0,167.54,0,0,0,262.21,0,,0,0,0,0,-264,0,0,0
,,0,-122.66,28.46,14.79,0,0,125.55,0,,0,0,0,0,-262,0,0,0
,,0,-126.55,0,0.42,0,0,63.36,-0.23,,0,0,0,0,-260,0,0,0
,,0,-81.91,0,14.09,0,0.44,34.89,0,,0,0,0,0,-77,0,0,0
,,0,-203.19,0,0,0,0,16.76,0,,0,0,0,0,0,0,0,0
,,0,-201.07,0,0,0,0,19.75,0,,0,0,0,0,0,0,0,0
,,0,-75.34,22.31,0,0,0,0,0,,0,0,0,0,0,0,0,0
,,0,-195.61,75.57,0,0,0,33.76,0,,0,0,-11.94,0,0,0,0,0
,,0,-68.34,71.36,49.29,41.34,0,0,0,,0,0,-75.24,0,0,0,0,0
,,0,-132.36,0.34,0,0,0,0,0,,0,0,-9.64,0,0,0,0,0
,,0,-184.73,0,0,0,0,14.94,-0.63,,-90.57,0,-60.76,0,0,0,0,0
,,0,-114.93,0,0,0,0,0,0,,-119.66,0,-40.32,0,0,0,0,0
,,0,-216.53,0,0,0,0,0,0,,-98.26,0,-14.11,0,0,0,0,0
,,0,-152.81,20.9,0,0,0,30.49,0,,-0.86,0,-0.65,0,0,0,0,0
,,0,-104.07,0,0,0,0,0,0,,-0.84,0,0,0,0,0,0,0
,,0,-61.34,197.47,83.83,85.01,0,92.57,0,,-0.83,0,0,0,0,0,0,0
,,0,0,375.77,181.74,177.23,80.43,448.35,0,,-0.78,0,-2.69,0,0,0,0,0
,,0,0,169.29,53.61,43.76,208.75,431.7,0,,-0.81,0,-19.98,0,0,0,0,0
,,0,0,154.5,55.25,54.72,247.19,179.67,0,,-0.84,0,-13.17,0,0,0,0,0
,,0,0,246.82,86.37,68.26,230.25,453.77,0,,-0.89,0,-4.68,0,0,0,0,0
,,0,0,315.44,57.54,40.39,236.83,973,0,,-0.95,0,-0.22,0,0,0,0,0
,,0,0,511.34,0,0,237.97,878.42,0,,-0.83,0,0,0,0,0,0,0
,,0,0,601.24,132.56,94.69,199.12,792.93,0.1,,-0.56,0,0,0,0,0,0,0
,,0,0,1084.28,154.32,168.74,224.85,1042.61,0,,-0.61,0,0,0,0,0,0,0
,,0,0,1617.53,116.83,135.25,225.34,1092.19,0,,-0.79,0,0,0,0,0,0,0
,,0,0,1716.38,83.8,107.97,178.04,1174.24,0,,-0.84,0,0,0,0,0,0,0
,,0,0,1707.98,91.93,92.29,173.48,1192.57,0,,-0.9,0,0,0,0,0,0,0
,,0,0,1333.64,139.14,59.01,155.86,1179.69,0,,-1.18,0,0,0,-579,-676,-600,0
,,0,0,1434.6,105.9,35.69,129.8,1168.56,0,,-1.81,0,0,0,-1663,-2968,-2156,0
,,0,0,1164.22,88.21,60.16,144.82,1145.71,0,,-1.96,0,0,0,-1305,-3736,-2044,0
,,0,0,724.88,0,63.43,135.59,1179.54,0,,-1.31,0,0,0,-1216,-2484,-1954,0
,,0,0,1317.64,149.42,139.15,147.86,1184.4,0,,-1.1,0,0,0,-922,-1205,-1410,0
,,0,0,1882.57,158.72,146.73,149.9,1194.13,0,,-1.15,0,0,0,-954,-1111,-1155,0
,,0,0,1357.5,221.07,216.13,134.16,1159.12,0,,-1.13,0,0,0,-1059,-1156,-1186,0
,,0,0,1089.59,207.84,195.43,160.44,1187.55,0,,-1.1,0,0,0,-1169,-1222,-1185,0
,,0,0,1743.74,135.01,178.39,106.2,1169.58,0.03,,-1.28,0,0,0,-1266,-1290,-1235,0
,,0,0,1622.62,118.06,196.48,154.03,1045.05,0,,-1.35,0,0,0,-1307,-1316,-1269,0
,,0,0,1463.39,63.48,57.93,111.53,1113.92,0,,-1.34,0,0,0,-1307,-1310,-1267,0
,,0,0,695.74,90.38,79.76,63.08,948.83,0,,-1.3,0,0,0,-1264,-1279,-1260,0
,,0,0,235.52,29.34,36.69,72.8,1060.83,0,,-1.29,0,0,0,-1257,-1267,-1252,0
,,0,0,52.89,23.75,59.59,46.87,1051.05,0,,-1.28,0,0,0,-1242,-1251,-1403,0
,,0,0,102.88,64.12,75.36,107.94,522.54,0,,-1.17,0,0,0,-567,-595,-825,0
,,0,0,102.47,1.5,0,161.53,343.8,0,,-1.14,0,0,0,0,0,0,0
,,0,0,58.79,227.07,212.26,157.57,463.31,0,,-1.25,0,0,0,0,0,0,0
,,0,0,73.61,76.11,84.67,71.28,695.37,0,,-1.34,0,0,0,0,0,0,0
,,0,0,220.66,0,44.87,14.38,341.3,0,,-1.33,0,0,0,0,0,0,0
,,0,0,415.11,0,13.38,76.04,219.77,0,,-1.22,0,0,0,0,0,0,0
,,0,0,347.65,0,21.48,182.72,126.65,0,,-1.21,0,0,0,0,0,0,0
,,0,0,376.83,73,83.06,20.93,86.98,0,,-1.31,0,0,0,0,0,0,0
,,0,0,330.92,72.51,77.82,24.87,71.47,0,,-1.31,0,0,0,0,0,0,0
,,0,0,328.24,97.78,0.25,78.75,175.24,0,,-1.28,0,0,0,0,0,0,0
,,0,0,221.95,0,0,105.08,160.19,0,,-1.23,0,0,0,0,0,0,0
,,0,0,342.41,0,0,141.11,229.78,0,,-1.16,0,0,0,0,0,0,0
,,0,0,263.91,0,0,149.26,103.16,0,,-1.39,0,0,0,0,0,0,0
,,0,0,176.07,0,0,90.42,102.77,0,,-1.28,0,0,0,0,0,0,0
,,0,0,271.54,0,39.82,99.78,70.5,0,,-1.35,0,0,0,0,0,0,0
,,0,0,395.66,0,43.8,42.69,0,0,,-1.35,0,0,0,0,0,0,0
,,0,0,313.39,62.64,33.08,0,26.32,0,,-1.36,0,0,0,0,0,0,0
,,0,0,308.03,76.01,26.18,0,0,0,,-1.38,0,0,0,0,0,0,0
,,0,0,326.24,46.93,34.37,0,0,0,,-1.4,0,0,0,0,0,0,0
,,0,0,119.96,0,0,0,27.58,0,,-1.42,0,0,0,0,0,0,0
,,0,0,117.47,0,0,68.5,53.81,0,,-1.43,0,0,0,0,0,0,0
,,0,0,0,0,0,43.68,133.7,0,,-1.42,0,0,0,0,0,0,0
,,0,0,0,0,17.88,0,8.65,0,,-104.44,0,0,0,0,0,0,0
,,0,0,50.88,72.43,29.55,0,97.82,0,,-138.12,0,0,0,0,0,0,0
,,0,0,0,28.76,36.99,0,50.23,0,,-136.98,0,0,0,0,0,0,0
,,0,0,0,25.87,17.78,0,0,0,,-135.55,0,0,0,0,0,0,0
,,0,0,0,0,0,0,21.88,0,,-135.93,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,,-135.97,0,0,0,0,0,0,0
,,0,-73.58,49.02,0,0,0,28.65,0,,-137.07,0,0,0,0,0,0,0
,,-5.03,-265.24,0,0,0,0,0,0,,-137.31,0,0,0,0,0,0,0
,,0,-499.54,0,0,0,0,0,0,,-137.2,0,0,0,0,0,0,0
,,0,-302.56,0,0,0,0,0,0,,-111.57,0,0,0,0,0,0,0
,,0,0,0,0,17.5,0,22.37,-0.68,,-7.6,0,0,0,0,0,0,0
,,0,-22.6,0,0,0,0,0,0,,-89.67,0,0,0,0,0,0,0
,,0,-302.79,0,0,0,0,0,0,,-131.72,0,0,0,0,0,0,-26.36
